2018-11-28 15:27:04,369 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.15/maven-surefire-plugin-2.15.jar
2018-11-28 15:27:04,470 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.15/maven-surefire-plugin-2.15.jar
2018-11-28 15:27:05,428 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.5.1/maven-install-plugin-2.5.1.jar
2018-11-28 15:27:05,750 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.5.1/maven-install-plugin-2.5.1.jar
2018-11-28 15:27:05,908 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/2.8.1/maven-deploy-plugin-2.8.1.jar
2018-11-28 15:27:06,065 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/2.8.1/maven-deploy-plugin-2.8.1.jar
2018-11-28 15:27:09,077 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.yash:demorest:0.0.1-SNAPSHOT @ D:\eclipse-workspace\demorest\pom.xml.
2018-11-28 15:27:09,095 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/1.0.2.RELEASE/spring-boot-starter-data-jpa-1.0.2.RELEASE.pom
2018-11-28 15:27:09,119 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/1.0.2.RELEASE/spring-boot-starter-data-jpa-1.0.2.RELEASE.pom
2018-11-28 15:27:09,146 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starters/1.0.2.RELEASE/spring-boot-starters-1.0.2.RELEASE.pom
2018-11-28 15:27:09,173 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starters/1.0.2.RELEASE/spring-boot-starters-1.0.2.RELEASE.pom
2018-11-28 15:27:09,206 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-aop/1.0.2.RELEASE/spring-boot-starter-aop-1.0.2.RELEASE.pom
